customer_id,bought_date,product,retail_price,discount
20875,27/02/2018,Pluto,40000,7500
20889,27/02/2018,Jupiter,80000,16000
20890,27/02/2018,Jupiter,80000,9600
20892,27/02/2018,Saturn,50000,8400
20899,28/02/2018,Saturn,50000,9400
20900,28/02/2018,Saturn,50000,9400
20904,28/02/2018,Saturn,50000,5400
20911,28/02/2018,Pluto,40000,900
20915,28/02/2018,Saturn,50000,3300
20925,28/02/2018,Saturn,50000,5800
20927,01/03/2018,Saturn,50000,9600
20933,01/03/2018,Saturn,50000,9800
20934,01/03/2018,Pluto,40000,5500
20935,01/03/2018,Pluto,40000,3000
20936,01/03/2018,Saturn,50000,9300
20938,01/03/2018,Saturn,50000,100
20941,01/03/2018,Jupiter,80000,2900
20943,01/03/2018,Saturn,50000,800
20954,01/03/2018,Pluto,40000,4200
20962,03/03/2018,Pluto,40000,100
20963,03/03/2018,Pluto,40000,6000
20965,03/03/2018,Jupiter,80000,11100
20969,03/03/2018,Saturn,50000,9700
20970,03/03/2018,Jupiter,80000,15600
20971,03/03/2018,Jupiter,80000,8400
20974,03/03/2018,Jupiter,80000,15900
20976,03/03/2018,Jupiter,80000,14700
20977,03/03/2018,Jupiter,80000,11600
20981,03/03/2018,Jupiter,80000,3400
20985,03/03/2018,Jupiter,80000,3900
20986,03/03/2018,Saturn,50000,6300
20988,03/03/2018,Jupiter,80000,5100
20990,03/03/2018,Saturn,50000,4300
20991,03/03/2018,Pluto,40000,4400
20994,03/03/2018,Jupiter,80000,11100
20995,03/03/2018,Saturn,50000,1800
20997,03/03/2018,Pluto,40000,2100
20998,03/03/2018,Saturn,50000,2100
21001,03/03/2018,Saturn,50000,4700
21003,03/03/2018,Pluto,40000,4700
21004,03/03/2018,Pluto,40000,6300
21005,03/03/2018,Pluto,40000,1500
21016,04/03/2018,Pluto,40000,3600
21018,04/03/2018,Saturn,50000,2100
21020,04/03/2018,Pluto,40000,7300
21026,04/03/2018,Saturn,50000,9900
21027,04/03/2018,Saturn,50000,700
21028,04/03/2018,Pluto,40000,5700
21030,04/03/2018,Jupiter,80000,12700
21031,04/03/2018,Pluto,40000,3100
21032,04/03/2018,Jupiter,80000,6400
21033,04/03/2018,Saturn,50000,3900
21036,04/03/2018,Pluto,40000,7800
21038,04/03/2018,Jupiter,80000,11500
21039,04/03/2018,Pluto,40000,1500
21042,04/03/2018,Saturn,50000,6100
21044,04/03/2018,Pluto,40000,2100
21045,04/03/2018,Pluto,40000,2700
21052,04/03/2018,Jupiter,80000,11300
21054,04/03/2018,Pluto,40000,700
21058,04/03/2018,Jupiter,80000,1100
21059,04/03/2018,Pluto,40000,3800
21061,04/03/2018,Saturn,50000,9900
21063,05/03/2018,Jupiter,80000,1000
21064,05/03/2018,Saturn,50000,9000
21067,05/03/2018,Pluto,40000,4500
21075,05/03/2018,Saturn,50000,500
21078,05/03/2018,Saturn,50000,6000
21079,05/03/2018,Jupiter,80000,14300
21085,05/03/2018,Pluto,40000,400
21090,05/03/2018,Jupiter,80000,6100
21093,05/03/2018,Jupiter,80000,14100
21095,05/03/2018,Pluto,40000,1100
21096,05/03/2018,Jupiter,80000,10300
21097,05/03/2018,Saturn,50000,5400
21099,05/03/2018,Jupiter,80000,5500
21106,06/03/2018,Jupiter,80000,9600
21108,06/03/2018,Jupiter,80000,1700
21110,06/03/2018,Saturn,50000,300
21111,06/03/2018,Pluto,40000,6600
21114,06/03/2018,Pluto,40000,7300
21118,06/03/2018,Pluto,40000,2500
21120,06/03/2018,Saturn,50000,1100
21123,06/03/2018,Pluto,40000,5100
21124,06/03/2018,Jupiter,80000,11600
21130,06/03/2018,Jupiter,80000,7600
21132,06/03/2018,Pluto,40000,4200
21133,06/03/2018,Jupiter,80000,12300
21136,06/03/2018,Saturn,50000,6800
21149,07/03/2018,Jupiter,80000,11000
21150,07/03/2018,Jupiter,80000,11200
21152,07/03/2018,Pluto,40000,1700
21155,07/03/2018,Saturn,50000,7100
21157,07/03/2018,Saturn,50000,2800
21158,07/03/2018,Jupiter,80000,10400
21163,07/03/2018,Jupiter,80000,12100
21164,07/03/2018,Saturn,50000,6500
21165,07/03/2018,Jupiter,80000,12900
21168,07/03/2018,Saturn,50000,6700
21170,07/03/2018,Jupiter,80000,2300
21171,07/03/2018,Pluto,40000,3600
21172,07/03/2018,Jupiter,80000,900
21173,07/03/2018,Jupiter,80000,11700
21175,07/03/2018,Saturn,50000,3300
21176,07/03/2018,Pluto,40000,1400
21177,07/03/2018,Saturn,50000,8000
21184,07/03/2018,Jupiter,80000,10800
21185,07/03/2018,Pluto,40000,6700
21188,07/03/2018,Jupiter,80000,11700
21189,07/03/2018,Jupiter,80000,7000
21191,07/03/2018,Jupiter,80000,6400
21193,07/03/2018,Jupiter,80000,12800
21195,07/03/2018,Pluto,40000,1100
21205,08/03/2018,Pluto,40000,2700
21211,08/03/2018,Pluto,40000,3900
21214,08/03/2018,Pluto,40000,3400
21215,08/03/2018,Jupiter,80000,1300
21216,08/03/2018,Pluto,40000,3700
21217,08/03/2018,Pluto,40000,4300
21219,08/03/2018,Saturn,50000,5700
21225,08/03/2018,Saturn,50000,8400
21226,08/03/2018,Saturn,50000,6000
21227,08/03/2018,Jupiter,80000,13700
21229,08/03/2018,Jupiter,80000,8800
21232,08/03/2018,Jupiter,80000,1600
21235,09/03/2018,Jupiter,80000,2100
21236,09/03/2018,Saturn,50000,7200
21238,10/03/2018,Jupiter,80000,2900
21239,10/03/2018,Jupiter,80000,13700
21241,10/03/2018,Jupiter,80000,13500
21243,10/03/2018,Saturn,50000,8300
21248,10/03/2018,Jupiter,80000,11100
21252,10/03/2018,Pluto,40000,2500
21253,10/03/2018,Saturn,50000,3500
21254,10/03/2018,Pluto,40000,3200
21255,10/03/2018,Jupiter,80000,5900
21257,10/03/2018,Saturn,50000,6900
21260,10/03/2018,Jupiter,80000,3700
21261,10/03/2018,Jupiter,80000,13100
21263,10/03/2018,Jupiter,80000,6700
21270,10/03/2018,Jupiter,80000,3700
21272,10/03/2018,Jupiter,80000,8100
21273,10/03/2018,Pluto,40000,5000
21274,10/03/2018,Pluto,40000,1700
21281,10/03/2018,Jupiter,80000,8800
21282,10/03/2018,Pluto,40000,6800
21288,10/03/2018,Jupiter,80000,7900
21289,10/03/2018,Saturn,50000,6100
21294,10/03/2018,Pluto,40000,900
21295,10/03/2018,Jupiter,80000,3900
21297,10/03/2018,Saturn,50000,2600
21299,10/03/2018,Jupiter,80000,3400
21300,10/03/2018,Pluto,40000,7600
21313,11/03/2018,Pluto,40000,1000
21314,11/03/2018,Jupiter,80000,10900
21318,11/03/2018,Saturn,50000,3100
21324,11/03/2018,Saturn,50000,7400
21325,11/03/2018,Jupiter,80000,4900
21326,11/03/2018,Pluto,40000,5800
21327,11/03/2018,Pluto,40000,6400
21328,11/03/2018,Saturn,50000,9700
21333,11/03/2018,Jupiter,80000,6900
21336,12/03/2018,Saturn,50000,800
21339,12/03/2018,Jupiter,80000,1000
21347,12/03/2018,Jupiter,80000,800
21354,12/03/2018,Saturn,50000,6000
21357,12/03/2018,Saturn,50000,6300
21358,12/03/2018,Jupiter,80000,3300
21359,12/03/2018,Jupiter,80000,8300
21360,12/03/2018,Saturn,50000,500
21365,12/03/2018,Pluto,40000,7300
21370,12/03/2018,Jupiter,80000,12300
21372,13/03/2018,Saturn,50000,9600
21373,13/03/2018,Saturn,50000,1700
21379,13/03/2018,Pluto,40000,100
21380,13/03/2018,Pluto,40000,7300
21385,13/03/2018,Pluto,40000,6900
21387,13/03/2018,Jupiter,80000,5300
21390,13/03/2018,Pluto,40000,5300
21391,13/03/2018,Pluto,40000,1100
21392,13/03/2018,Saturn,50000,2800
21394,13/03/2018,Jupiter,80000,11100
21396,13/03/2018,Pluto,40000,200
21400,13/03/2018,Jupiter,80000,7600
21403,13/03/2018,Pluto,40000,5900
21404,13/03/2018,Saturn,50000,400
21405,13/03/2018,Jupiter,80000,3800
21407,14/03/2018,Jupiter,80000,13000
21417,14/03/2018,Saturn,50000,6900
21420,14/03/2018,Pluto,40000,1200
21421,14/03/2018,Jupiter,80000,1700
21423,14/03/2018,Jupiter,80000,8300
21428,14/03/2018,Pluto,40000,100
21438,14/03/2018,Saturn,50000,5800
21447,15/03/2018,Saturn,50000,3100
21456,15/03/2018,Jupiter,80000,9700
21459,15/03/2018,Pluto,40000,400
21460,15/03/2018,Jupiter,80000,15800
21469,15/03/2018,Pluto,40000,3800
21470,15/03/2018,Jupiter,80000,7600
21472,15/03/2018,Pluto,40000,300
21473,15/03/2018,Pluto,40000,400
21476,15/03/2018,Saturn,50000,4000
21480,16/03/2018,Pluto,40000,4600
21482,16/03/2018,Saturn,50000,9000
21487,17/03/2018,Pluto,40000,6200
21495,17/03/2018,Jupiter,80000,4300
21500,17/03/2018,Jupiter,80000,8200
21505,17/03/2018,Jupiter,80000,700
21512,17/03/2018,Saturn,50000,9900
21514,17/03/2018,Saturn,50000,5400
21519,17/03/2018,Jupiter,80000,10500
21520,17/03/2018,Saturn,50000,6900
21521,17/03/2018,Jupiter,80000,7400
21525,17/03/2018,Saturn,50000,3300
21526,17/03/2018,Pluto,40000,1800
21528,17/03/2018,Saturn,50000,5700
21543,18/03/2018,Jupiter,80000,6800
21546,18/03/2018,Jupiter,80000,9900
21548,18/03/2018,Saturn,50000,5900
21550,18/03/2018,Pluto,40000,7800
21552,18/03/2018,Jupiter,80000,7500
21557,18/03/2018,Pluto,40000,5600
21559,18/03/2018,Jupiter,80000,15400
21563,18/03/2018,Jupiter,80000,3100
21571,19/03/2018,Saturn,50000,3100
21576,19/03/2018,Jupiter,80000,800
21579,19/03/2018,Pluto,40000,100
21585,19/03/2018,Saturn,50000,900
21587,19/03/2018,Jupiter,80000,15800
21591,19/03/2018,Pluto,40000,1900
21592,19/03/2018,Jupiter,80000,11300
21593,20/03/2018,Saturn,50000,6400
21597,20/03/2018,Saturn,50000,7900
21598,20/03/2018,Jupiter,80000,3400
21601,20/03/2018,Saturn,50000,700
21606,20/03/2018,Jupiter,80000,11500
21609,20/03/2018,Jupiter,80000,10200
21618,20/03/2018,Jupiter,80000,6400
21628,20/03/2018,Pluto,40000,3100
21629,21/03/2018,Pluto,40000,5500
21630,21/03/2018,Saturn,50000,5200
21633,21/03/2018,Saturn,50000,400
21635,21/03/2018,Saturn,50000,2900
21638,21/03/2018,Jupiter,80000,10600
21653,22/03/2018,Pluto,40000,5400
21654,22/03/2018,Pluto,40000,7000
21656,22/03/2018,Jupiter,80000,11300
21664,22/03/2018,Pluto,40000,6200
21667,22/03/2018,Jupiter,80000,7700
21668,22/03/2018,Saturn,50000,4100
21669,22/03/2018,Pluto,40000,800
21670,22/03/2018,Pluto,40000,1200
21672,22/03/2018,Saturn,50000,3400
21674,22/03/2018,Pluto,40000,3700
21675,22/03/2018,Saturn,50000,7100
21687,24/03/2018,Jupiter,80000,13000
21696,24/03/2018,Jupiter,80000,10800
21699,24/03/2018,Pluto,40000,7900
21700,24/03/2018,Saturn,50000,400
21704,24/03/2018,Saturn,50000,500
21708,24/03/2018,Pluto,40000,2000
21710,24/03/2018,Saturn,50000,7000
21713,24/03/2018,Jupiter,80000,2100
21714,24/03/2018,Jupiter,80000,8900
21716,25/03/2018,Saturn,50000,7700
21717,25/03/2018,Saturn,50000,9700
21718,25/03/2018,Jupiter,80000,14700
21720,25/03/2018,Saturn,50000,7000
21722,25/03/2018,Jupiter,80000,7600
21724,25/03/2018,Saturn,50000,2900
21727,25/03/2018,Saturn,50000,9800
21728,25/03/2018,Jupiter,80000,13600
21729,25/03/2018,Jupiter,80000,14900
21733,25/03/2018,Jupiter,80000,11300
21734,25/03/2018,Jupiter,80000,7000
21735,25/03/2018,Pluto,40000,5600
21740,25/03/2018,Saturn,50000,8300
21743,26/03/2018,Jupiter,80000,2000
21744,26/03/2018,Pluto,40000,300
21750,26/03/2018,Saturn,50000,4200
21754,26/03/2018,Jupiter,80000,100
21755,26/03/2018,Saturn,50000,7000
21759,26/03/2018,Jupiter,80000,12700
21764,26/03/2018,Pluto,40000,1900
21765,26/03/2018,Pluto,40000,3300
21766,26/03/2018,Pluto,40000,1000
21767,26/03/2018,Saturn,50000,3800
21772,27/03/2018,Jupiter,80000,15100
21774,27/03/2018,Pluto,40000,4900
21777,27/03/2018,Jupiter,80000,15800
21778,27/03/2018,Saturn,50000,8300
21788,27/03/2018,Jupiter,80000,900
21793,27/03/2018,Saturn,50000,1900
21794,27/03/2018,Saturn,50000,400
21799,28/03/2018,Jupiter,80000,15800
21803,28/03/2018,Jupiter,80000,10500
21805,28/03/2018,Saturn,50000,1400
21810,28/03/2018,Saturn,50000,400
21811,28/03/2018,Saturn,50000,900
21813,28/03/2018,Pluto,40000,4400
21814,28/03/2018,Saturn,50000,9900
21816,28/03/2018,Pluto,40000,6200
21817,28/03/2018,Jupiter,80000,6400
21819,28/03/2018,Jupiter,80000,200
21820,28/03/2018,Jupiter,80000,300
21822,29/03/2018,Jupiter,80000,2900
21823,29/03/2018,Pluto,40000,6500
21827,29/03/2018,Saturn,50000,2600
21828,29/03/2018,Jupiter,80000,1200
21830,29/03/2018,Saturn,50000,6800
21831,29/03/2018,Jupiter,80000,2600
21833,29/03/2018,Saturn,50000,3500
21840,29/03/2018,Pluto,40000,6400
21841,29/03/2018,Saturn,50000,6200
21842,29/03/2018,Jupiter,80000,9200
21843,29/03/2018,Saturn,50000,200
21844,29/03/2018,Pluto,40000,3700
21847,30/03/2018,Jupiter,80000,12800
21852,31/03/2018,Jupiter,80000,14000
21854,31/03/2018,Jupiter,80000,2500
21857,31/03/2018,Saturn,50000,4500
21864,31/03/2018,Saturn,50000,5300
21872,31/03/2018,Pluto,40000,3700
21873,31/03/2018,Jupiter,80000,9300
21875,31/03/2018,Jupiter,80000,8800
21878,31/03/2018,Pluto,40000,1800
21880,31/03/2018,Jupiter,80000,6200
21886,31/03/2018,Saturn,50000,8800
21889,31/03/2018,Jupiter,80000,1200
21893,01/04/2018,Jupiter,80000,2600
21906,01/04/2018,Saturn,50000,5300
21908,01/04/2018,Jupiter,80000,7100
21920,02/04/2018,Saturn,50000,300
21922,02/04/2018,Saturn,50000,5100
21923,02/04/2018,Saturn,50000,7300
21924,02/04/2018,Pluto,40000,2800
21929,02/04/2018,Saturn,50000,5400
21935,02/04/2018,Pluto,40000,3400
21937,02/04/2018,Saturn,50000,900
21938,02/04/2018,Pluto,40000,2900
21941,03/04/2018,Jupiter,80000,9300
21944,03/04/2018,Pluto,40000,5200
21948,03/04/2018,Pluto,40000,7000
21950,03/04/2018,Jupiter,80000,7000
21952,03/04/2018,Pluto,40000,2100
21954,03/04/2018,Pluto,40000,5000
21957,03/04/2018,Jupiter,80000,5400
21959,03/04/2018,Pluto,40000,6500
21962,03/04/2018,Saturn,50000,4200
21973,03/04/2018,Jupiter,80000,14600
21979,03/04/2018,Saturn,50000,5400
21985,04/04/2018,Saturn,50000,1400
21989,04/04/2018,Saturn,50000,5200
21991,04/04/2018,Saturn,50000,9600
21992,04/04/2018,Jupiter,80000,8800
22009,05/04/2018,Jupiter,80000,15600
22010,05/04/2018,Saturn,50000,5000
22032,05/04/2018,Jupiter,80000,13300
22038,07/04/2018,Jupiter,80000,4400
22039,07/04/2018,Jupiter,80000,15100
22041,07/04/2018,Pluto,40000,3600
22043,07/04/2018,Saturn,50000,6300
22049,07/04/2018,Jupiter,80000,10800
22055,07/04/2018,Pluto,40000,200
22059,07/04/2018,Saturn,50000,4000
22063,07/04/2018,Jupiter,80000,14700
22065,07/04/2018,Jupiter,80000,12000
22070,07/04/2018,Jupiter,80000,9600
22071,07/04/2018,Jupiter,80000,3600
22078,07/04/2018,Jupiter,80000,11000
22079,07/04/2018,Jupiter,80000,7600
22082,07/04/2018,Saturn,50000,300
22083,07/04/2018,Jupiter,80000,3100
22084,07/04/2018,Jupiter,80000,14600
22085,07/04/2018,Jupiter,80000,11200
22087,07/04/2018,Jupiter,80000,10200
22089,07/04/2018,Jupiter,80000,5200
22092,07/04/2018,Saturn,50000,9800
22094,07/04/2018,Saturn,50000,8800
22096,07/04/2018,Jupiter,80000,600
22101,07/04/2018,Saturn,50000,6500
22102,07/04/2018,Jupiter,80000,5600
22103,07/04/2018,Jupiter,80000,8600
22107,07/04/2018,Saturn,50000,2600
22109,07/04/2018,Pluto,40000,5200
22110,07/04/2018,Jupiter,80000,100
22111,08/04/2018,Saturn,50000,9300
22112,08/04/2018,Jupiter,80000,15200
22113,08/04/2018,Jupiter,80000,800
22114,08/04/2018,Jupiter,80000,7900
22115,08/04/2018,Jupiter,80000,15000
22118,08/04/2018,Jupiter,80000,200
22119,08/04/2018,Jupiter,80000,11600
22120,08/04/2018,Jupiter,80000,14200
22122,08/04/2018,Jupiter,80000,3500
22123,08/04/2018,Jupiter,80000,11400
22132,08/04/2018,Jupiter,80000,2000
22133,08/04/2018,Pluto,40000,1000
22135,08/04/2018,Jupiter,80000,11900
22136,08/04/2018,Pluto,40000,600
22137,08/04/2018,Jupiter,80000,3400
22142,08/04/2018,Jupiter,80000,900
22145,08/04/2018,Jupiter,80000,7100
22148,08/04/2018,Saturn,50000,7000
22149,08/04/2018,Jupiter,80000,15300
22150,08/04/2018,Jupiter,80000,15600
22153,09/04/2018,Saturn,50000,4100
22161,09/04/2018,Jupiter,80000,12500
22163,09/04/2018,Saturn,50000,4600
22168,09/04/2018,Jupiter,80000,13600
22170,09/04/2018,Jupiter,80000,7100
22171,09/04/2018,Jupiter,80000,9900
22177,09/04/2018,Pluto,40000,5000
22178,09/04/2018,Jupiter,80000,11600
22179,09/04/2018,Saturn,50000,9200
22188,10/04/2018,Jupiter,80000,900
22211,10/04/2018,Pluto,40000,5300
22226,11/04/2018,Saturn,50000,8400
22231,11/04/2018,Jupiter,80000,500
22246,11/04/2018,Pluto,40000,1200
22255,11/04/2018,Saturn,50000,4100
22257,12/04/2018,Jupiter,80000,15800
22260,12/04/2018,Pluto,40000,6800
22265,12/04/2018,Pluto,40000,700
22270,12/04/2018,Saturn,50000,7000
22278,12/04/2018,Jupiter,80000,12800
22287,13/04/2018,Saturn,50000,1300
22289,14/04/2018,Jupiter,80000,6700
22290,14/04/2018,Jupiter,80000,2100
22293,14/04/2018,Jupiter,80000,3500
22297,14/04/2018,Jupiter,80000,7300
22298,14/04/2018,Saturn,50000,9400
22312,14/04/2018,Saturn,50000,8400
22315,14/04/2018,Pluto,40000,6600
22321,14/04/2018,Saturn,50000,3600
22324,14/04/2018,Pluto,40000,3000
22329,14/04/2018,Pluto,40000,300
22338,15/04/2018,Saturn,50000,800
22341,15/04/2018,Jupiter,80000,5400
22344,15/04/2018,Jupiter,80000,6700
22347,15/04/2018,Jupiter,80000,5200
22356,15/04/2018,Jupiter,80000,14500
22358,15/04/2018,Saturn,50000,5700
22359,15/04/2018,Saturn,50000,900
22361,15/04/2018,Pluto,40000,4500
22365,16/04/2018,Jupiter,80000,15400
22366,16/04/2018,Pluto,40000,5200
22367,16/04/2018,Jupiter,80000,1700
22368,16/04/2018,Jupiter,80000,12000
22371,16/04/2018,Jupiter,80000,8400
22374,16/04/2018,Saturn,50000,3400
22379,16/04/2018,Jupiter,80000,2800
22380,16/04/2018,Jupiter,80000,8900
22386,16/04/2018,Pluto,40000,3300
22390,16/04/2018,Jupiter,80000,4400
22393,16/04/2018,Jupiter,80000,10800
22394,16/04/2018,Jupiter,80000,9300
22395,16/04/2018,Jupiter,80000,12600
22397,17/04/2018,Jupiter,80000,9100
22398,17/04/2018,Jupiter,80000,15900
22403,17/04/2018,Jupiter,80000,200
22411,17/04/2018,Jupiter,80000,14300
22412,17/04/2018,Saturn,50000,9500
22413,17/04/2018,Jupiter,80000,2200
22420,17/04/2018,Saturn,50000,4300
22427,17/04/2018,Jupiter,80000,11300
22430,17/04/2018,Pluto,40000,7500
22432,18/04/2018,Saturn,50000,7500
22436,18/04/2018,Pluto,40000,5900
22437,18/04/2018,Jupiter,80000,13300
22439,18/04/2018,Jupiter,80000,3800
22448,18/04/2018,Jupiter,80000,10100
22452,18/04/2018,Jupiter,80000,8800
22453,18/04/2018,Jupiter,80000,9000
22454,18/04/2018,Jupiter,80000,3400
22457,18/04/2018,Jupiter,80000,12300
22458,18/04/2018,Saturn,50000,4300
22461,19/04/2018,Saturn,50000,4700
22466,19/04/2018,Jupiter,80000,7800
22490,19/04/2018,Saturn,50000,1700
22492,19/04/2018,Jupiter,80000,12200
22493,20/04/2018,Saturn,50000,8000
22498,21/04/2018,Saturn,50000,6700
22501,21/04/2018,Saturn,50000,1000
22503,21/04/2018,Saturn,50000,8200
22504,21/04/2018,Pluto,40000,6000
22505,21/04/2018,Saturn,50000,4900
22507,21/04/2018,Jupiter,80000,5900
22510,21/04/2018,Pluto,40000,5700
22512,21/04/2018,Saturn,50000,5700
22514,21/04/2018,Saturn,50000,1900
22524,21/04/2018,Pluto,40000,6300
22527,21/04/2018,Jupiter,80000,900
22529,21/04/2018,Jupiter,80000,2900
22542,21/04/2018,Jupiter,80000,13900
22547,21/04/2018,Jupiter,80000,1600
22553,21/04/2018,Jupiter,80000,7800
22562,21/04/2018,Pluto,40000,2800
22563,21/04/2018,Pluto,40000,4000
22564,21/04/2018,Saturn,50000,100
22572,22/04/2018,Jupiter,80000,9600
22575,22/04/2018,Saturn,50000,3700
22581,22/04/2018,Saturn,50000,3800
22583,22/04/2018,Jupiter,80000,15500
22585,22/04/2018,Saturn,50000,300
22587,22/04/2018,Pluto,40000,3300
22595,22/04/2018,Saturn,50000,2300
22596,22/04/2018,Jupiter,80000,14200
22597,22/04/2018,Jupiter,80000,2400
22598,22/04/2018,Saturn,50000,8500
22601,22/04/2018,Saturn,50000,300
22602,22/04/2018,Pluto,40000,3500
22606,22/04/2018,Saturn,50000,4100
22610,22/04/2018,Jupiter,80000,10100
22611,22/04/2018,Jupiter,80000,12300
22613,22/04/2018,Pluto,40000,5400
22614,22/04/2018,Saturn,50000,500
22617,23/04/2018,Jupiter,80000,10600
22621,23/04/2018,Saturn,50000,6600
22628,23/04/2018,Jupiter,80000,6300
22630,23/04/2018,Jupiter,80000,200
22632,23/04/2018,Pluto,40000,700
22633,23/04/2018,Jupiter,80000,7400
22635,23/04/2018,Saturn,50000,1800
22636,23/04/2018,Jupiter,80000,5200
22642,23/04/2018,Pluto,40000,8000
22643,23/04/2018,Saturn,50000,7300
22644,23/04/2018,Jupiter,80000,12700
22646,23/04/2018,Pluto,40000,4400
22651,23/04/2018,Saturn,50000,500
22652,23/04/2018,Pluto,40000,6300
22653,23/04/2018,Jupiter,80000,15200
22655,23/04/2018,Saturn,50000,3400
22660,23/04/2018,Pluto,40000,600
22663,23/04/2018,Saturn,50000,9400
22665,24/04/2018,Saturn,50000,6000
22669,24/04/2018,Jupiter,80000,6100
22678,24/04/2018,Jupiter,80000,9600
22679,24/04/2018,Pluto,40000,7000
22680,24/04/2018,Pluto,40000,4800
22683,24/04/2018,Jupiter,80000,15400
22685,24/04/2018,Saturn,50000,1700
22693,24/04/2018,Saturn,50000,800
22694,24/04/2018,Jupiter,80000,13800
22698,24/04/2018,Jupiter,80000,5900
22700,24/04/2018,Pluto,40000,2700
22702,24/04/2018,Saturn,50000,5000
22704,24/04/2018,Pluto,40000,3900
22705,24/04/2018,Jupiter,80000,2000
22707,24/04/2018,Saturn,50000,1800
22711,25/04/2018,Jupiter,80000,11100
22714,25/04/2018,Jupiter,80000,9400
22715,25/04/2018,Saturn,50000,2200
22724,25/04/2018,Pluto,40000,4000
22733,25/04/2018,Jupiter,80000,13600
22736,25/04/2018,Saturn,50000,2100
22738,25/04/2018,Jupiter,80000,12800
22739,25/04/2018,Jupiter,80000,8800
22745,25/04/2018,Jupiter,80000,13600
22759,26/04/2018,Jupiter,80000,1000
22760,26/04/2018,Saturn,50000,3900
22761,26/04/2018,Saturn,50000,2400
22762,26/04/2018,Jupiter,80000,9200
22767,26/04/2018,Pluto,40000,700
22768,26/04/2018,Jupiter,80000,1900
22769,26/04/2018,Saturn,50000,8300
22783,26/04/2018,Saturn,50000,900
22787,26/04/2018,Jupiter,80000,4000
22792,26/04/2018,Saturn,50000,7900
22793,26/04/2018,Saturn,50000,9400
22794,27/04/2018,Saturn,50000,2400
22798,28/04/2018,Pluto,40000,4300
22806,28/04/2018,Pluto,40000,4400
22807,28/04/2018,Saturn,50000,6700
22811,28/04/2018,Saturn,50000,8000
22812,28/04/2018,Jupiter,80000,15400
22813,28/04/2018,Jupiter,80000,7400
22814,28/04/2018,Jupiter,80000,2800
22821,28/04/2018,Pluto,40000,2200
22824,28/04/2018,Saturn,50000,9500
22825,28/04/2018,Saturn,50000,6400
22827,28/04/2018,Saturn,50000,9100
22828,28/04/2018,Jupiter,80000,12200
22830,28/04/2018,Jupiter,80000,11500
22832,28/04/2018,Pluto,40000,3600
22834,28/04/2018,Jupiter,80000,12300
22837,28/04/2018,Saturn,50000,2500
22842,28/04/2018,Saturn,50000,8300
22853,28/04/2018,Pluto,40000,5800
22858,29/04/2018,Jupiter,80000,14900
22860,29/04/2018,Jupiter,80000,13600
22864,29/04/2018,Saturn,50000,8800
22868,29/04/2018,Jupiter,80000,11700
22871,29/04/2018,Jupiter,80000,3100
22874,29/04/2018,Pluto,40000,500
22878,29/04/2018,Jupiter,80000,1100
22879,29/04/2018,Saturn,50000,9500
22881,29/04/2018,Jupiter,80000,15800
22882,29/04/2018,Pluto,40000,700
22884,29/04/2018,Jupiter,80000,14100
22894,29/04/2018,Jupiter,80000,7500
22896,29/04/2018,Jupiter,80000,12200
22897,29/04/2018,Saturn,50000,8600
22898,29/04/2018,Jupiter,80000,5400
22899,29/04/2018,Jupiter,80000,1300
22900,29/04/2018,Jupiter,80000,15200
22905,30/04/2018,Jupiter,80000,4900
22907,30/04/2018,Saturn,50000,600
22912,30/04/2018,Jupiter,80000,200
22915,30/04/2018,Saturn,50000,9700
22916,30/04/2018,Pluto,40000,3200
22923,30/04/2018,Jupiter,80000,1500
22924,30/04/2018,Jupiter,80000,12200
22929,30/04/2018,Pluto,40000,2200
22931,30/04/2018,Jupiter,80000,13500
22934,30/04/2018,Saturn,50000,3300
22936,30/04/2018,Jupiter,80000,4400
22938,01/05/2018,Jupiter,80000,8700
22945,01/05/2018,Jupiter,80000,4700
22948,01/05/2018,Pluto,40000,7000
22949,01/05/2018,Jupiter,80000,1200
22952,01/05/2018,Saturn,50000,5000
22954,01/05/2018,Jupiter,80000,14900
22963,01/05/2018,Pluto,40000,2100
22964,01/05/2018,Pluto,40000,4600
22965,01/05/2018,Pluto,40000,7900
22967,01/05/2018,Pluto,40000,600
22968,01/05/2018,Jupiter,80000,700
22970,01/05/2018,Saturn,50000,0
22971,01/05/2018,Jupiter,80000,2000
22978,01/05/2018,Saturn,50000,8500
22982,02/05/2018,Saturn,50000,1400
22983,02/05/2018,Pluto,40000,2900
22985,02/05/2018,Pluto,40000,7400
22987,02/05/2018,Jupiter,80000,4400
22992,02/05/2018,Jupiter,80000,7200
22995,02/05/2018,Jupiter,80000,13000
22997,02/05/2018,Jupiter,80000,3500
23000,02/05/2018,Saturn,50000,5100
23005,02/05/2018,Pluto,40000,5400
23010,02/05/2018,Jupiter,80000,12100
23012,02/05/2018,Pluto,40000,2500
23016,02/05/2018,Saturn,50000,2600
23017,02/05/2018,Jupiter,80000,7000
23018,02/05/2018,Jupiter,80000,8900
23025,02/05/2018,Jupiter,80000,1800
23031,02/05/2018,Jupiter,80000,6900
23033,03/05/2018,Jupiter,80000,700
23038,03/05/2018,Saturn,50000,6000
23041,03/05/2018,Saturn,50000,100
23044,03/05/2018,Pluto,40000,7200
23045,03/05/2018,Saturn,50000,6300
23052,03/05/2018,Jupiter,80000,6200
23053,03/05/2018,Jupiter,80000,14600
